name,categories,address,lat,lng,price,likes,photos,tips,rating,ratingSignals
Turkish food festival Sheraton Hotel,Mediterranean Restaurant,المملكة العربية السعودية,24.7278309588964,46.6656515710783,moderate,2,4,2,7.5360181223257,
BOURSE CAFE,Café,"Al-woroud (Olaya St.), الرياض, المملكة العربية السعودية",24.7279497033073,46.6681505003016,cheap,0,0,0,7.5360181223257,
Al Bustan,Middle Eastern Restaurant,"Sheraton Riyadh Hotel & Towers, الرياض, المملكة العربية السعودية",24.7274958145896,46.6648702860039,moderate,8,25,2,6.4,16
Breakfast,Breakfast Spot,"طريق الملك فهد, الرياض 12343, المملكة العربية السعودية",24.724234,46.666542,cheap,0,1,0,7.5360181223257,
Dunkin Donuts (دانكن دونتس),Donut Shop,"King Abdullah Rd (at Olaya St), الرياض, المملكة العربية السعودية",24.7285094403886,46.6688671974041,cheap,23,21,4,7,33
Coffee Alliance,"Coffee Shop, Café","Coffee Alliance شارع العليا،، Riyadh 12253 059 399 1999 https://goo.gl/maps/yEE3mvDQj1qFbKdM9, الرياض 12253, المملكة العربية السعودية",24.722125,46.673397,cheap,1,6,0,7.5360181223257,
Papa Roti,Café,المملكة العربية السعودية,24.716877334745,46.6717199423576,cheap,2,8,1,7.5360181223257,
Alkhafif,Middle Eastern Restaurant,المملكة العربية السعودية,24.723924721714,46.6748252559362,moderate,12,9,2,7.4,15
Mthag Alshahy,Café,"Prince Sultan bin Salman bin Abdulaziz, الرياض 12251, المملكة العربية السعودية",24.724609,46.676879,cheap,0,0,0,7.5360181223257,
طيور الحباري,Fried Chicken Joint,المملكة العربية السعودية,24.7241125016406,46.6757376378353,cheap,1,1,1,7.5360181223257,
Pink Guava,Juice Bar,المملكة العربية السعودية,24.7244815826416,46.6771392822266,cheap,0,0,0,7.5360181223257,
Java Cafe,Café,"Riyadh, الرياض, المملكة العربية السعودية",24.7293988339226,46.6699084639549,cheap,1,2,0,7.5360181223257,
كنافنجي,Dessert Shop,المملكة العربية السعودية,24.7240888981693,46.6755678695202,cheap,2,3,0,7.5360181223257,
Dunn Coffee Roasters (محمصة وقهوة دن),Coffee Shop,"الرياض 12251, المملكة العربية السعودية",24.724746,46.677422,cheap,104,560,40,8.9,123
Dunkin (دنكن دوناتس),Donut Shop,"AlWorood (Ahmad Bin Abdulaziz), الرياض, المملكة العربية السعودية",24.7257191583686,46.6813553436563,cheap,318,315,43,8.4,400
One Way Caffè (ون واي كافيه),Café,"Abdullah Al-Anqari St. (Ahmad Bin Abdulaziz St.), الرياض, المملكة العربية السعودية",24.7249672810642,46.6812991474894,cheap,175,366,52,6.6,284
Coffee Secret,Café,"حي حراء، شارع الامير سلطان بن سلمان بن عبدالعزيز (Woroud), الرياض, المملكة العربية السعودية",24.7264938947074,46.6805874526884,cheap,67,34,7,7.2,96
Coffee Hill (تل القهوة),Café,"الرياض, المملكة العربية السعودية",24.7247196158026,46.6818730406011,cheap,31,45,4,7.1,47
Makani Cafe,Coffee Shop,"Riyadh, الرياض 12254, المملكة العربية السعودية",24.725286,46.68182,cheap,6,31,2,7.5360181223257,
7 oclock Cafe,"Coffee Shop, Café","الرياض, المملكة العربية السعودية",24.7265795252177,46.6805830488075,cheap,11,16,5,7.7,13
Coffee Mont (كوفي مونت),Coffee Shop,"مقابل ملاهي الخيمة, الرياض, المملكة العربية السعودية",24.7267276027872,46.6804704103459,cheap,121,186,41,7.6,170
Dutchee,Coffee Shop,"الرياض (حي الورود), الرياض 12254, المملكة العربية السعودية",24.726389,46.681001,cheap,10,16,2,8.4,17
وافلز,Café,"الرياض 12254, المملكة العربية السعودية",24.724313,46.680169,cheap,0,3,0,7.5360181223257,
KitOut (كتاوت),Café,"الرياض 12253, المملكة العربية السعودية",24.728769596189,46.677813894625,cheap,2,2,1,7.5360181223257,
Melissa Caffe,Café,"الرياض 12253, المملكة العربية السعودية",24.725752,46.678993,cheap,2,7,0,7.5360181223257,
JAHA CAFE,Café,"الرياض 12254, المملكة العربية السعودية",24.726917,46.680674,cheap,0,10,0,7.5360181223257,
Urth Caffé @ Manarat Alriyadh School,Food Truck,"Manarat AlRiyadh International School, الرياض 12488, المملكة العربية السعودية",24.6500568437607,46.6840192589161,cheap,3,1,1,7.5360181223257,
La Marzocco (مركز المنتج المميز),"Coffee Shop, Corporate Coffee Shop","الرياض, المملكة العربية السعودية",24.723974,46.677886,cheap,0,8,0,7.5360181223257,
Kebda Wsadagnaha,Middle Eastern Restaurant,"الرياض 12254, المملكة العربية السعودية",24.726334,46.681073,moderate,6,1,2,5.9,10
ميليسا كافيه MELISSA CAFFE,Coffee Shop,"الرياض 12253, المملكة العربية السعودية",24.725618,46.678715,cheap,0,1,0,7.5360181223257,
فول وفلافل,Breakfast Spot,المملكة العربية السعودية,24.72063,46.679689,cheap,1,2,0,7.5360181223257,
Fresh Juice,Juice Bar,"Alworrod Area (Musaed Alanqari), الرياض 12252, المملكة العربية السعودية",24.722555,46.678914,cheap,1,0,1,7.5360181223257,
حلا الدكان,Dessert Shop,المملكة العربية السعودية,24.7233647056476,46.6784492932384,cheap,3,1,0,7.5360181223257,
961 Lounge,Café,المملكة العربية السعودية,24.7235006497829,46.6812648545652,cheap,1,6,2,7.5360181223257,
تشيكي تشيز,Pizza Place,المملكة العربية السعودية,24.7229095920343,46.6796471843745,cheap,5,14,2,7.5360181223257,
مقهى مذاق الشاي,"Coffee Shop, Tea Room","Abdullah Alanqari St., الرياض 12254, المملكة العربية السعودية",24.7253286818085,46.6831009578709,cheap,30,69,11,8.4,35
شجرة الريف,Café,"الرياض, المملكة العربية السعودية",24.7260315166671,46.6852872320693,cheap,56,44,10,6.2,102
خطوط الافكار مستلزمات مقاهي,Coffee Shop,المملكة العربية السعودية,24.725624,46.684067,cheap,6,19,1,7.1,8
مخبز تميس الورود,Bakery,"عبدالله العنقزي, الرياض, المملكة العربية السعودية",24.7256281684377,46.684005109191,cheap,10,2,0,7.3,13
مذاق الشاي ( حي الورود ),Tea Room,المملكة العربية السعودية,24.725251,46.68322,moderate,3,18,0,7.5360181223257,
Lozee (لوزي),Dessert Shop,"الرياض, المملكة العربية السعودية",24.726393,46.687178,cheap,1,1,0,7.5360181223257,
"Warung Pojok, Indonesia Restaurant",Asian Restaurant,"الرياض, المملكة العربية السعودية",24.7264715884255,46.6868587180881,moderate,9,7,4,7.4,14
B77,Coffee Shop,"riyadh (abdullah al angari), الرياض 12254, المملكة العربية السعودية",24.725489,46.682844,cheap,1,2,1,7.5360181223257,
SAMAKIAT (سمكيات),Seafood Restaurant,"King Abdulaziz Rd, الرياض, المملكة العربية السعودية",24.7272224240965,46.688933828181,moderate,320,232,147,7.9,452
SEEN BA cafe,Café,"الرياض 12254, المملكة العربية السعودية",24.727103,46.687906,cheap,9,94,7,6.4,20
جافا تايم,Café,المملكة العربية السعودية,24.728553,46.687584,cheap,3,1,1,7.5360181223257,
Velvet Cakes,Cupcake Shop,"Abdullah Alangari Street, المملكة العربية السعودية",24.725797,46.685523,moderate,3,14,3,7.5360181223257,
البوفيه اللي كان يبيع اطعم كبدة بس تغير,Cafeteria,"الرياض 12252, المملكة العربية السعودية",24.726365,46.686954,cheap,0,1,0,7.5360181223257,
Sanabel Al Salam (سنابل السلام),Dessert Shop,"طريق الملك عبدالعزيز, الرياض, المملكة العربية السعودية",24.7255017800499,46.6908257407526,cheap,6,17,1,5.7,11
عالعود Alaoud,Food Truck,"الرياض 12432, المملكة العربية السعودية",24.7276456806239,46.6891983271675,cheap,4,5,1,7.5360181223257,
مطعم قصر الرياض,"Diner, Middle Eastern Restaurant","Abdullah Al-Angari (King Abdulziz Road), الرياض, المملكة العربية السعودية",24.7271906635531,46.6887502080851,cheap,9,0,0,6.5,13
Burger King,Fast Food Restaurant,"King Abdullah, المملكة العربية السعودية",24.7216924189155,46.691561632103,cheap,0,0,0,7.5360181223257,
McDonalds (ماكدونالدز),Fast Food Restaurant,"الرياض, المملكة العربية السعودية",24.7287024200733,46.8369023288018,cheap,41,23,3,6.2,79
Krispy Chicken,"Fried Chicken Joint, Fast Food Restaurant","الرياض, المملكة العربية السعودية",24.726553,46.838417,cheap,0,0,0,7.5360181223257,
AL TANNOUR RESTAURANT,Bistro,المملكة العربية السعودية,24.7281980784834,46.8440581662549,cheap,29,32,2,7.8,39
عيون القصر للمشويات,Persian Restaurant,"الرياض 14245, المملكة العربية السعودية",24.727879,46.844287,cheap,0,2,0,7.5360181223257,
قهوة ابوصابر,Coffee Shop,"الرياض 14245, المملكة العربية السعودية",24.728218,46.8511,cheap,1,0,1,7.5360181223257,
KPK Resturant,Asian Restaurant,المملكة العربية السعودية,24.7261695861816,46.8555221557617,moderate,0,0,0,7.5360181223257,
Croissant Cafe,Bakery,المملكة العربية السعودية,24.73133,46.61363,cheap,0,2,0,7.5360181223257,
which wich,Sandwich Place,"King Saud University,, الرياض 12372, المملكة العربية السعودية",24.7300663600859,46.6231200098991,cheap,0,0,0,7.5360181223257,
Casa Guarana Antarctica,Juice Bar,"Alhilal Stadium, الرياض 12372, المملكة العربية السعودية",24.729972,46.623796,cheap,0,2,0,7.5360181223257,
قهوة العمدة || alomdah coffee,Food Truck,المملكة العربية السعودية,24.7315793864957,46.6272403806884,cheap,0,0,0,7.5360181223257,
سلطان أحمد - Sultanahmet koftecisi,Middle Eastern Restaurant,"King Saud university, الرياض, المملكة العربية السعودية",24.729567,46.632367,moderate,0,0,0,7.5360181223257,
Waynes Coffee,Coffee Shop,"الرياض 12371, المملكة العربية السعودية",24.729367,46.633821,cheap,18,50,4,6.9,24
ارتيستا,Café,"كلية التربية, الرياض 12371, المملكة العربية السعودية",24.729334,46.633472,cheap,1,0,0,7.5360181223257,
Caribou Coffee,Coffee Shop,"College of Education - KSU, الرياض, المملكة العربية السعودية",24.7294530250815,46.6335430214695,cheap,67,75,12,6.6,100
Kabi Specialty Coffee,"Coffee Shop, Café","King Saud University, الرياض 12371, المملكة العربية السعودية",24.729459,46.633471,cheap,5,10,1,6,8
waffles,Breakfast Spot,"king saud universty, الرياض, المملكة العربية السعودية",24.729501,46.633462,cheap,0,0,1,7.5360181223257,
Green Bubble,Juice Bar,"King Saud Uiversity, الرياض, المملكة العربية السعودية",24.729403,46.633484,cheap,1,1,0,7.5360181223257,
Coffee Day (يوم القهوة),Café,المملكة العربية السعودية,24.73064,46.63456,cheap,0,1,0,7.5360181223257,
جحر المطاعم,Restaurant,"الرياض, المملكة العربية السعودية",24.728711,46.636089,moderate,0,0,0,7.5360181223257,
alqassim corner (ركن القصيم),Café,"Ksu Girls Campus (طريق تركي الأول تقاطع طريق الملك عبدالله), الرياض, المملكة العربية السعودية",24.7290637395955,46.6362867354965,cheap,0,1,0,7.5360181223257,
BLVCK Food Truck,American Restaurant,"الرياض, المملكة العربية السعودية",24.728023,46.636747,moderate,2,2,0,7.5360181223257,
Sugar Sprinkles | KSU,Coffee Shop,"King Saud University, COLT, المملكة العربية السعودية",24.728198,46.635094,cheap,1,1,0,7.5360181223257,
منؤوشة Manosha,Breakfast Spot,"Prince Turkey Road, الرياض, المملكة العربية السعودية",24.7284418798401,46.6355328099231,cheap,4,1,1,7.5360181223257,
VERSAI,Café,"الرياض 12371, المملكة العربية السعودية",24.728374,46.635823,cheap,7,27,3,5.2,18
Artsita,Café,"كليه اللغات والترجمه - جامعه الملك سعود للطالبات, الرياض, المملكة العربية السعودية",24.728168,46.635089,cheap,0,0,0,7.5360181223257,
So Soufflè (سو سوفليه),"Café, Dessert Shop","الرياض, المملكة العربية السعودية",24.7294864374045,46.63350092651,cheap,20,32,3,6.9,26
Tasti D.lite,"Dessert Shop, Ice Cream Shop","KSU (Central Library), الرياض, المملكة العربية السعودية",24.7276256136445,46.6365694605242,cheap,1,3,1,7.5360181223257,
Subway Girls campus,Sandwich Place,المملكة العربية السعودية,24.728666,46.635163,cheap,0,0,0,7.5360181223257,
توينز كافيه,Food Truck,"تركي الاول (تركي الاول), الرياض 12364, المملكة العربية السعودية",24.7293254517861,46.6406455910712,cheap,0,1,0,7.5360181223257,
Dankin Dounts,Coffee Shop,"King Abdullah Branch Rd (Alwurud), الرياض 12253, المملكة العربية السعودية",24.730216,46.671316,cheap,4,16,0,7.5360181223257,
Maestro Pizza (مايسترو بيتزا),Pizza Place,"King Adbullah Rd. (King Abdullah Roud), الرياض, المملكة العربية السعودية",24.7299416165331,46.6699397081293,cheap,137,72,45,7.6,201
Ramesses (رمسيس),Middle Eastern Restaurant,"King Abdullah, الرياض, المملكة العربية السعودية",24.7297615377449,46.6702258367551,moderate,105,121,57,5.9,183
Texas Chicken,"Fast Food Restaurant, Fried Chicken Joint","King Abdullah Rd., الرياض, المملكة العربية السعودية",24.7303881648485,46.6712990136061,cheap,31,19,13,6.4,52
ستاربكس فرع الاشكال الغريبه,Coffee Shop,المملكة العربية السعودية,24.729846,46.670122,cheap,0,0,0,7.5360181223257,
Starbucks (ستاربكس),Coffee Shop,"King Abdullah Rd. (Al-woroud), الرياض, المملكة العربية السعودية",24.7305122272841,46.6717545483127,expensive,4720,8225,473,9,5584
Dunkin Donuts (دانكن دونتس),Donut Shop,"King Abdullah Rd., الرياض, المملكة العربية السعودية",24.730468641087,46.6715822380876,cheap,289,526,44,8.3,366
Baskin Robins (باسكن روبنز),Ice Cream Shop,"Al Wurud, الرياض 12271, المملكة العربية السعودية",24.7315281894538,46.6742107777206,cheap,151,86,19,9.2,172
Superano,Ice Cream Shop,"الرياض 12253, المملكة العربية السعودية",24.731817,46.674646,cheap,3,9,0,7.5360181223257,
House of Donuts (بيت الدونات),"Donut Shop, Coffee Shop","King Abdullah Rd, الرياض, المملكة العربية السعودية",24.7318090592755,46.6749016720346,cheap,33,19,9,8.4,41
McDonalds (ماكدونالدز),Fast Food Restaurant,"King Abdullah Rd. (Ahmad Bin Abdulaziz St.), الرياض, المملكة العربية السعودية",24.732722578471,46.6767672636214,cheap,320,172,30,7.3,487
Een (ايين),Bakery,"الرياض 12254, المملكة العربية السعودية",24.730943,46.678746,cheap,89,157,30,8.2,122
Shake It (شيك إت),Snack Place,"Ahmad Ibn Abdulaziz St., الرياض, المملكة العربية السعودية",24.732268689386,46.6778747791874,moderate,719,580,240,8.8,955
Avocado (أڤوكادو),Spanish Restaurant,"King Abdullah Rd, الرياض, المملكة العربية السعودية",24.7340165492907,46.6791171328071,expensive,478,514,218,7.8,724
Delish Bakery (مخبز ديلش),"Bakery, Dessert Shop","8023 ahmad bin abdulaziz street (king abdullah road), الرياض 11467, المملكة العربية السعودية",24.7321485469198,46.6780006398861,moderate,313,220,134,8.9,420
كشري التحرير,Egyptian Restaurant,"Befor Riyad Capital (King Abdullah Road), الرياض 12254, المملكة العربية السعودية",24.733608,46.678654,cheap,39,48,13,8.5,46
Kudu (كودو),Fast Food Restaurant,"King Abdullah Rd., الرياض, المملكة العربية السعودية",24.7334698456544,46.6779220472219,cheap,77,50,21,7.6,112
Pizza Hut (بيتزا هت),Pizza Place,"King Abdullah Rd. (Ahmed Bin Abdulaziz St.), الرياض, المملكة العربية السعودية",24.7330579331396,46.6777707062179,cheap,72,103,27,5.8,149
Juhaina (جهينة),"Dessert Shop, Chocolate Shop","طريق الملك عبدالله, الرياض, المملكة العربية السعودية",24.7327175672735,46.6762285681171,cheap,18,14,10,6.2,31
Entercôte de Paris,Steakhouse,"الرياض, المملكة العربية السعودية",24.7339923114493,46.6789209004965,very expensive,14,16,7,6.2,24
SMILE CAFE (ابتسامة قهوة),"Café, Food Service","طريق الأمير احمد بن عبد العزيز (طريق الملك عبدالله بن عبدالعزيز), الرياض 12254, المملكة العربية السعودية",24.73245,46.677523,cheap,49,61,33,7.4,67
Saadeddin Pastry حلويات سعد الدين,Dessert Shop,"King Abdullah Rd. (Ahmad Bin Abdulaziz St.), الرياض, المملكة العربية السعودية",24.7333858095982,46.6780639186102,cheap,89,64,29,6.7,142
Torta and more (تورتا اند مور),"Bakery, Sandwich Place","الرياض, المملكة العربية السعودية",24.731120416958,46.678588238787,cheap,424,234,98,8,540
Oval Lounge (اوفال لاونج),Restaurant,"الرياض, المملكة العربية السعودية",24.7343430110012,46.6803390751786,moderate,98,158,60,6.1,178
Cake & Co. كيك & كو,Cupcake Shop,"الرياض 12254, المملكة العربية السعودية",24.7315225128943,46.6783465894589,moderate,13,9,8,6.6,27
SaadAl-Din سعد الدين,Bakery,"طريق الملك عبدالله, الرياض, المملكة العربية السعودية",24.7335281337997,46.6781710470427,cheap,4,3,0,7.5360181223257,
House Of Donuts,Café,"Al Sadhan supermarket, musa bin Nusair streey, الرياض, المملكة العربية السعودية",24.7319991961225,46.6762799571492,cheap,5,5,6,7.5360181223257,
Shami (شامي),"Middle Eastern Restaurant, Kebab Restaurant","King Abduallah Rd, المملكة العربية السعودية",24.7342930015364,46.6801974720183,moderate,73,156,70,5.1,173
ستاربكس,Coffee Shop,"الرياض, الرياض 12253, المملكة العربية السعودية",24.732088,46.67693,cheap,1,0,0,7.5360181223257,
Re: Juice,Juice Bar,"الرياض 12254, المملكة العربية السعودية",24.731985,46.678026,cheap,8,15,4,6.6,11
Pizza Hut #9 Wurud,"Pizza Place, American Restaurant",المملكة العربية السعودية,24.7331356447671,46.6777041628377,cheap,0,0,0,7.5360181223257,
Al Jalab BBQ (مشاوي الجلاب),Restaurant,"King Abdulaziz Road (Salaheldine Area), الرياض 12254, المملكة العربية السعودية",24.733823,46.686232,moderate,3,9,3,7.5360181223257,
بوفية خرصان صالح مانع السالم,Breakfast Spot,"الرياض, المملكة العربية السعودية",24.725191,46.683686,cheap,0,0,0,7.5360181223257,
بوفية اجمل تميس بالدنيا,Afghan Restaurant,"الرياض 12254, المملكة العربية السعودية",24.725529,46.683336,moderate,0,0,0,7.5360181223257,
Al Saaa Bakery (مخابز الساعة),Bakery,"alworoud branch (king abdulaziz road), الرياض, المملكة العربية السعودية",24.7286971661304,46.6890285131481,cheap,4,1,2,7.5360181223257,
مطعم قصر السلطان التركي,Fast Food Restaurant,المملكة العربية السعودية,24.7253078262258,46.6846984504284,cheap,1,2,0,7.5360181223257,
حلويات دفين,Dessert Shop,"طريق الملك عبدالعزيز, الرياض 12254, المملكة العربية السعودية",24.733297,46.686509,cheap,1,7,0,7.5360181223257,
Al Almou3d,Coffee Shop,"الرياض 14243, المملكة العربية السعودية",24.732101,46.83449,cheap,0,0,0,7.5360181223257,
McDonalds,Fast Food Restaurant,"Al Nassem (Hassan Ibn Thabit), الرياض, المملكة العربية السعودية",24.7311386447625,46.8353759755285,cheap,0,0,0,7.3,0
KFC,"Fast Food Restaurant, Fried Chicken Joint",المملكة العربية السعودية,24.7294854477541,46.836568154908,cheap,4,4,2,6.5,7
karam alreef (كرم الريف),Soup Place,"Riyadh, Alnassim (Abu huraira), الرياض 14243, المملكة العربية السعودية",24.731355,46.842026,cheap,8,9,1,8.3,8
Moroccan Taste (المذاق المغربي),"Tea Room, Coffee Shop","Abu Hurairah St, الرياض, المملكة العربية السعودية",24.7341135962164,46.8401870006833,moderate,35,14,5,8.4,45
Safwa Time Coffee,Café,المملكة العربية السعودية,24.7324605963051,46.8405358582611,cheap,17,6,2,7.9,21
مخابز المشيطي الأوتوماتيكية,Bakery,"Abu Huraira St., الرياض, المملكة العربية السعودية",24.7297744750977,46.8428382873535,cheap,2,0,0,7.5360181223257,
مطاعم ومطابخ الكندي,Yemeni Restaurant,"الرياض 14243, المملكة العربية السعودية",24.732508,46.840826,cheap,2,1,0,7.5360181223257,
الغيث,Snack Place,المملكة العربية السعودية,24.7341709136963,46.8426666259766,cheap,0,0,0,7.5360181223257,
المشيطي للحلويات,Dessert Shop,"الرياض, المملكة العربية السعودية",24.729915,46.842903,cheap,0,2,0,7.5360181223257,
Krispy Kreme,"Donut Shop, Coffee Shop","Al Othaim Mall (Khurais Rd.), الرياض, المملكة العربية السعودية",24.730622315793,46.8433669546054,cheap,0,0,0,7.5360181223257,
Kanafani,Dessert Shop,"الرياض 14243, المملكة العربية السعودية",24.733168,46.847486,cheap,1,0,0,7.5360181223257,
برجر كنج Burger King,American Restaurant,"أبو الأسود, المملكة العربية السعودية",24.7335140072321,46.850232921787,moderate,1,2,0,7.5360181223257,
Burger King - Naseem,Burger Joint,"Abi Al Aswad Ad Duali Rd, Opposite Abu Bakr Al Seddik Mosque, An Nasim Ash Sharqi, الرياض 14243, المملكة العربية السعودية",24.732091,46.848132,cheap,0,0,0,7.5360181223257,
"مطعم كودو ، طلبات السيارة  , kudu",Fast Food Restaurant,المملكة العربية السعودية,24.7352557649358,46.6208806450138,cheap,0,0,0,7.5360181223257,
Sultan Coffee (سلطان القهوة),Café,المملكة العربية السعودية,24.7369805436571,46.6228685641083,cheap,0,0,0,7.5360181223257,
66 Cups,Coffee Shop,"Prince Turki Al Awwal Rd., الرياض 12373, المملكة العربية السعودية",24.7359534572991,46.6314245013377,cheap,6064,17997,423,8.7,3704
OVER DOSE,Coffee Shop,"Prince Turki Al Awwal Rd., الرياض 12373, المملكة العربية السعودية",24.736811,46.630697,cheap,999,14167,158,8.2,1327
Falla,Burger Joint,"Prince Turki Bin Abdulaziz Alawwal Rd, الرياض, المملكة العربية السعودية",24.737893,46.628952,cheap,356,3936,96,8.2,472
Surround (سراوند),"Breakfast Spot, Burger Joint","Prince Turki Al Awwal Rd., الرياض 12373, المملكة العربية السعودية",24.73921,46.627948,cheap,3225,4353,366,8.9,2009
Joe’s Cafe,"Café, Coffee Shop, Restaurant","Prince Turki Alawwal Rd, الرياض 12373, المملكة العربية السعودية",24.739293,46.628057,cheap,590,5619,153,8,830
EPi,Coffee Shop,"Prince Turki street, الرياض 12373, المملكة العربية السعودية",24.737066,46.63088,cheap,371,4403,93,8.4,478
Draft Café,Café,"Turki Alawal, الرياض 12373, المملكة العربية السعودية",24.738817,46.62818,cheap,744,7093,113,8.8,922
Bicicleta (بسكلته),Coffee Shop,"U-Walk, الرياض 12373, المملكة العربية السعودية",24.736767,46.630348,cheap,432,3984,90,9,519
Bait Ward (بيت ورد),Lebanese Restaurant,"U Walk, الرياض 12373, المملكة العربية السعودية",24.739504,46.627711,cheap,298,1606,102,7.5,436
phi boutique (فاي بوتيك),Restaurant,"U walk, الرياض 12373, المملكة العربية السعودية",24.736566,46.629644,moderate,192,1656,64,8.2,251
Solia,Restaurant,"الرياض 12373, المملكة العربية السعودية",24.739323,46.627688,moderate,124,1149,68,6.6,188
OLÉ,Café,"UWalk, الرياض 12373, المملكة العربية السعودية",24.736268,46.63081,cheap,184,1790,77,8.4,217
The Art Cafe,Coffee Shop,"الرياض 12373, المملكة العربية السعودية",24.738555,46.62913,cheap,113,1873,29,8,146
Montreux House (Montreux | مونترو),"Café, Pastry Shop, Bakery","Prince Turki Alawal, الرياض 12373, المملكة العربية السعودية",24.737593,46.628705,cheap,63,675,19,8,78
3٤,"Café, Restaurant","U Walk (Turki Alawwal), الرياض 12373, المملكة العربية السعودية",24.736776,46.630541,cheap,159,1001,46,8.9,188
Caffe Concerto,Coffee Shop,"U Walk (Prince Turki Alawl), الرياض 12373, المملكة العربية السعودية",24.736228,46.631017,cheap,57,629,12,7.3,85
Molten Chocolate Cafe,"Café, Coffee Shop","الرياض, المملكة العربية السعودية",24.738303,46.629308,cheap,94,862,17,7.7,131
Thoughts (ثوتس),"Coffee Shop, Café","Prince Turki Ibn Abdulaziz At U WALK, الرياض, المملكة العربية السعودية",24.7391969787679,46.6283985972404,cheap,74,468,20,8.4,85
Khaneen (خنين),Middle Eastern Restaurant,"Prince Turki Bin Abdulaziz Al Aweal Rd, الرياض 12373, المملكة العربية السعودية",24.738181,46.628951,moderate,47,498,29,7.9,62
Bayaz Restaurant,Middle Eastern Restaurant,"Prince Turki Ibn Abdulaziz Al Awwal Rd (King Saud), الرياض, المملكة العربية السعودية",24.73854,46.629141,moderate,138,823,87,6.4,281
Patchi Café,"Dessert Shop, Café, Chocolate Shop","Turki Ibn Abdulaziz Alawwal, الرياض 12373, المملكة العربية السعودية",24.737867,46.629727,cheap,9,117,5,8.1,7
Chim Choc,"Café, Lounge, Coffee Shop","Uwalk, الرياض 12373, المملكة العربية السعودية",24.7356939017619,46.6311746835709,cheap,18,179,15,8.1,26
OVER DOSE at U Walk,Coffee Shop,"Prince Turki Ibn Abdulaziz Al Awwal Rd, King Saud University, Riyadh 12373, الرياض 12373, المملكة العربية السعودية",24.736981,46.630726,cheap,9,35,6,7.8,11
The Coffee Club,"Café, Coffee Shop","الرياض 12373, المملكة العربية السعودية",24.738454,46.629148,cheap,38,327,19,6.9,69
Cilicia Restaurant,Portuguese Restaurant,"الرياض, المملكة العربية السعودية",24.738488,46.628967,moderate,82,322,58,8,121
kahve dünyasi,Coffee Shop,"الملك سعود (تركي الاول), الرياض 12373, المملكة العربية السعودية",24.736055,46.631426,cheap,1,15,0,7.8,2
سيليسيا,Middle Eastern Restaurant,"سيليسيا جادة الجامعه, الرياض 12384, المملكة العربية السعودية",24.739307,46.62767,moderate,15,92,5,6.9,23
Azen,Asian Restaurant,"الرياض 12373, المملكة العربية السعودية",24.736607,46.630715,moderate,2,34,0,7.5360181223257,
".",Café,"الرياض 12373, المملكة العربية السعودية",24.736938,46.630897,cheap,0,0,0,7.5360181223257,
"4",Italian Restaurant,"U Walk, الرياض 12373, المملكة العربية السعودية",24.737101,46.630174,moderate,0,16,0,7.5360181223257,
يوووك,Theme Restaurant,"الرياض 12373, المملكة العربية السعودية",24.738286,46.629472,cheap,1,4,0,7.5360181223257,
CAF Cafe,"Coffee Shop, Café","U Walk (Prince Turki bin Abdulaziz Rd), الرياض 12373, المملكة العربية السعودية",24.738006,46.629646,cheap,10,96,2,7.7,13
Dose,Café,"الرياض 12373, المملكة العربية السعودية",24.736944,46.630896,cheap,0,5,0,7.5360181223257,
OverJar,"Dessert Shop, Café","الرياض 12373, المملكة العربية السعودية",24.739493,46.627854,cheap,0,0,0,7.5360181223257,
HUQQA,"Turkish Restaurant, Hookah Bar, Café","Prince Turki Alawwal St, الرياض 12373, المملكة العربية السعودية",24.738512,46.627365,moderate,0,1,0,7.5360181223257,
Best Salads,Food Truck,"الرياض, المملكة العربية السعودية",24.7370743368959,46.6305760330425,cheap,1,0,0,7.5360181223257,
Hakkasan,Chinese Restaurant,"الرياض, المملكة العربية السعودية",24.7384905247286,46.6287231445312,cheap,1,6,0,7.5360181223257,
Rōla Wala,Indian Restaurant,"الرياض 12373, المملكة العربية السعودية",24.738191,46.629421,moderate,1,0,0,7.5360181223257,
chimney cake,Bakery,"Uwalk, الرياض 12373, المملكة العربية السعودية",24.735931,46.631065,cheap,1,0,1,7.5360181223257,
BOA Steakhouse,Steakhouse,"الرياض 12373, المملكة العربية السعودية",24.7392,46.627688,very expensive,1,0,1,7.5360181223257,
Nusr.Et,Steakhouse,"الرياض 12373, المملكة العربية السعودية",24.739262,46.627677,very expensive,1,0,0,7.5360181223257,
Courtyard Marriott Tent,Food Court,"الرياض 12373, المملكة العربية السعودية",24.73943,46.626546,cheap,0,0,0,7.5360181223257,
ONNO,"Lebanese Restaurant, Bistro","الرياض 12373, المملكة العربية السعودية",24.737932,46.628863,cheap,0,0,0,7.5360181223257,
Villa Mamas,Restaurant,"الرياض 12373, المملكة العربية السعودية",24.738396,46.628165,moderate,0,0,0,7.5360181223257,
Uno,"Pizza Place, Italian Restaurant","جادة الجامعة, الرياض 12373, المملكة العربية السعودية",24.738215,46.629172,cheap,0,0,0,7.5360181223257,
قهوة عزمي,Café,"الامير تركي الأول, الرياض 12373, المملكة العربية السعودية",24.738869,46.628234,cheap,0,0,0,7.5360181223257,
Takeaway,Coffee Shop,"Prince Turki Ibn Abdulaziz Al Awwal Rd, King Saud University, Riyadh 12373, الرياض 12373, المملكة العربية السعودية",24.739074,46.628376,cheap,0,0,0,7.5360181223257,
